2.100000e+08	  3	  3000	  1528	1.914955181541002e-03	9.999999999999986e+01	5.108873324549246e-01
2.110000e+08	  3	  3000	   610	1.757838729892362e-03	9.999999999999986e+01	9.471017774349443e-01
2.120000e+08	  3	  3000	  2419	1.224469815838340e-03	9.999999999999986e+01	1.391065442860493e+00
2.130000e+08	  3	  3000	   931	1.431293789445183e-03	9.999999999999986e+01	1.839509230446474e+00
2.140000e+08	  3	  3000	  1770	2.052027352956422e-03	9.999999999999986e+01	2.285797210102495e+00
2.150000e+08	  3	  3000	     2	9.373000202028742e-06	9.999999999999986e+01	2.740942573949463e+00
2.160000e+08	  3	  3000	   907	1.854027845313515e-03	9.999999999999986e+01	3.190248456631617e+00
2.170000e+08	  3	  3000	   906	1.320008431055878e-03	9.999999999999986e+01	3.630831433415231e+00
2.180000e+08	  3	  3000	  1923	1.689847358860853e-03	9.999999999999986e+01	4.061843063530449e+00
2.190000e+08	  3	  3000	  1295	1.579193607079059e-03	9.999999999999986e+01	4.487397438412706e+00
2.200000e+08	  3	  3000	  2703	1.434182085199272e-03	9.999999999999986e+01	4.825811728286769e+00
2.210000e+08	  3	  3000	   723	1.516375921755691e-03	9.999999999999986e+01	5.279680151036473e+00
2.220000e+08	  3	  3000	     2	8.668659855076950e-06	9.999999999999986e+01	5.724263821338978e+00
2.230000e+08	  3	  3000	     2	8.739346169824624e-06	9.999999999999986e+01	6.165906680823234e+00
2.240000e+08	  3	  3000	     1	1.411100994093248e-05	9.999999999999986e+01	6.623978767155469e+00
2.250000e+08	  3	  3000	  2753	1.561418467989262e-03	9.999999999999986e+01	7.081785380637304e+00
2.260000e+08	  3	  3000	  2780	9.316420481737045e-04	9.999999999999986e+01	7.522941477997522e+00
2.270000e+08	  3	  3000	  2754	1.793737400434148e-03	9.999999999999986e+01	7.964694739486381e+00
2.280000e+08	  3	  3000	  2357	1.631145219140341e-03	9.999999999999986e+01	8.391608699644452e+00
2.290000e+08	  3	  3000	     3	1.172060318550792e-05	9.999999999999986e+01	8.813925612835609e+00
2.300000e+08	  3	  3000	   832	1.248313663584889e-03	9.999999999999986e+01	9.251978059711011e+00
2.310000e+08	  3	  3000	  2977	1.859534551357913e-03	9.999999999999986e+01	9.697898196324712e+00
2.320000e+08	  3	  3000	  2032	8.881979168248379e-04	9.999999999999986e+01	1.012139702226336e+01
2.330000e+08	  3	  3000	   594	1.591091009106863e-03	9.999999999999986e+01	1.052800715428598e+01
2.340000e+08	  3	  3000	  1858	1.232737341462250e-03	9.999999999999986e+01	1.094269612691007e+01
2.350000e+08	  3	  3000	  1721	1.343991948825994e-03	9.999999999999986e+01	1.138292369785598e+01
2.360000e+08	  3	  3000	   104	1.706996577514662e-03	9.999999999999986e+01	1.184161748587293e+01
2.370000e+08	  3	  3000	  2208	1.996391469987985e-03	9.999999999999986e+01	1.229856851436568e+01
2.380000e+08	  3	  3000	  2236	1.443756696195620e-03	9.999999999999986e+01	1.275537141136863e+01
2.390000e+08	  3	  3000	  1040	1.166174364571328e-03	9.999999999999986e+01	1.320179365163575e+01
2.400000e+08	  3	  3000	  2339	1.926165854866510e-03	9.999999999999986e+01	1.364769635253868e+01
2.410000e+08	  3	  3000	   501	1.948716094216788e-03	9.999999999999986e+01	1.410026848338228e+01
2.420000e+08	  3	  3000	   238	1.239253519534508e-03	9.999999999999986e+01	1.457325566719449e+01
2.430000e+08	  3	  3000	  1975	1.326665951345695e-03	9.999999999999986e+01	1.500871341070087e+01
2.440000e+08	  3	  3000	  2577	1.422697965848719e-03	9.999999999999986e+01	1.544979835190706e+01
2.450000e+08	  3	  3000	  2795	1.171575801558308e-03	9.999999999999986e+01	1.587018995256613e+01
2.460000e+08	  3	  3000	  2394	1.216346152874116e-03	9.999999999999986e+01	1.623555046005784e+01
2.470000e+08	  3	  3000	  1641	1.459796887226440e-03	9.999999999999986e+01	1.666219339759742e+01
2.480000e+08	  3	  3000	   409	1.562920496567801e-03	9.999999999999986e+01	1.710688149418930e+01
2.490000e+08	  3	  3000	  1347	2.147065281747313e-03	9.999999999999986e+01	1.755535272193734e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  3	  3000	   886	1.609431472969179e-03	9.999999999999986e+01	1.801824857939125e+01
2.510000e+08	  3	  3000	  1570	1.928709438329110e-03	9.999999999999986e+01	1.847124882064767e+01
2.520000e+08	  3	  3000	   224	1.920597697960740e-03	9.999999999999986e+01	1.891855743361288e+01
2.530000e+08	  3	  3000	  1613	1.348353277038826e-03	9.999999999999986e+01	1.936062977234257e+01
2.540000e+08	  3	  3000	  2542	2.066951171096093e-03	9.999999999999986e+01	1.980203983234984e+01
2.550000e+08	  3	  3000	  2124	1.712676721184842e-03	9.999999999999986e+01	2.025120045332341e+01
2.560000e+08	  3	  3000	     3	1.020677770699460e-05	9.999999999999986e+01	2.071146203032848e+01
2.570000e+08	  3	  3000	   380	1.197843371189431e-03	9.999999999999986e+01	2.114760758879449e+01
2.580000e+08	  3	  3000	     3	5.091839673340197e-06	9.999999999999986e+01	2.159468386681204e+01
2.590000e+08	  3	  3000	  2970	1.151629285904642e-03	9.999999999999986e+01	2.196227047498601e+01
2.600000e+08	  3	  3000	  1068	1.512138379083832e-03	9.999999999999986e+01	2.240855571405206e+01
2.610000e+08	  3	  3000	  2936	1.701648356584414e-03	9.999999999999986e+01	2.284742159710478e+01
2.620000e+08	  3	  3000	  2295	1.693838505488680e-03	9.999999999999986e+01	2.327524973612359e+01
2.630000e+08	  3	  3000	  2672	1.711015284439992e-03	9.999999999999986e+01	2.365922608730163e+01
2.640000e+08	  3	  3000	   640	1.346066283005949e-03	9.999999999999986e+01	2.409224950062655e+01
2.650000e+08	  3	  3000	     2	7.562887815560308e-06	9.999999999999986e+01	2.452736901025555e+01
2.660000e+08	  3	  3000	  2344	1.472606844310117e-03	9.999999999999986e+01	2.496144104034338e+01
2.670000e+08	  3	  3000	  2753	1.726546593785141e-03	9.999999999999986e+01	2.539077668540842e+01
2.680000e+08	  3	  3000	   425	1.557383103345440e-03	9.999999999999986e+01	2.580820533964259e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[425]	= 9.785327e-03
E_error	= 4.404428356854618e+04
L_error	= 4.267032117475255e+20
dE_correct	= 0.000000000000000e+00
step	= 2.680000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14117.315073[s]
user time	= 42307.360000[s]
system time	= 0.608000[s]
Execution Time	(total	= 1.411732e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.411732e+04 [s]	100.00 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.680000e+08	  3	  3000	   425	1.557383103345440e-03	9.999999999999986e+01	2.580820533964260e+01
2.690000e+08	  3	  3000	   373	1.630322696154106e-03	9.999999999999986e+01	2.620916902266136e+01
2.700000e+08	  3	  3000	   738	1.680781533046875e-03	9.999999999999986e+01	2.663918220231569e+01
2.710000e+08	  3	  3000	  2156	1.862386508538179e-03	9.999999999999986e+01	2.706674448661336e+01
2.720000e+08	  3	  3000	   463	1.864445095915115e-03	9.999999999999986e+01	2.749484814174717e+01
2.730000e+08	  3	  3000	  2784	1.013985444744388e-03	9.999999999999986e+01	2.786932779551291e+01
2.740000e+08	  3	  3000	  1540	1.700334249595181e-03	9.999999999999986e+01	2.829359465591779e+01
2.750000e+08	  3	  3000	  2060	1.881433257405181e-03	9.999999999999986e+01	2.872577349725206e+01
2.760000e+08	  3	  3000	   803	1.047081355115337e-03	9.999999999999986e+01	2.916206385666872e+01
2.770000e+08	  3	  3000	  2382	1.339558277456916e-03	9.999999999999986e+01	2.960304014408128e+01
2.780000e+08	  3	  3000	  2506	1.615993126091296e-03	9.999999999999986e+01	3.000964366708662e+01
2.790000e+08	  3	  3000	   708	1.728266499018000e-03	9.999999999999986e+01	3.044915898560383e+01
2.800000e+08	  3	  3000	  1398	1.031872971568970e-03	9.999999999999986e+01	3.088894981421085e+01
2.810000e+08	  3	  3000	     2	5.879491194350823e-06	9.999999999999986e+01	3.132271068728849e+01
2.820000e+08	  3	  3000	  2766	1.770833889509415e-03	9.999999999999986e+01	3.175548220573798e+01
2.830000e+08	  3	  3000	  1190	2.305853137354602e-03	9.999999999999986e+01	3.219214596149423e+01
2.840000e+08	  3	  3000	   523	1.870013073847240e-03	9.999999999999986e+01	3.263414966480789e+01
2.850000e+08	  3	  3000	  2278	1.835680089085685e-03	9.999999999999986e+01	3.305185764255400e+01
i=1	axis=-1.190154e-06 < 0 hyperbola orbit.
i=1	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	inc is nan.
i=1	omega is nan.
i=1	Omega is nan.
i=2	axis=-2.864477e-06 < 0 hyperbola orbit.
i=2	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	inc is nan.
i=2	omega is nan.
i=2	Omega is nan.
i=3	axis=-3.909321e-06 < 0 hyperbola orbit.
i=3	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	inc is nan.
i=3	omega is nan.
i=3	Omega is nan.
2.860000e+08	  3	  3000	  2820	1.231421777659614e-03	1.333521432163322e+02	9.737808419550653e-02
2.870000e+08	  3	  3000	  1574	1.721766641596560e-03	1.333521432163322e+02	5.184939699280140e-01
2.880000e+08	  3	  3000	  1337	2.012310472845244e-03	1.333521432163322e+02	9.526962858911198e-01
2.890000e+08	  3	  3000	  1887	2.155226433984639e-03	1.333521432163322e+02	1.384687545805212e+00
2.900000e+08	  3	  3000	     2	1.017055194264464e-06	1.333521432163322e+02	1.773065026088056e+00
2.910000e+08	  3	  3000	     6	2.108225987901241e-03	1.333521432163322e+02	2.121962452096863e+00
2.920000e+08	  3	  3000	   454	1.245137384309993e-03	1.333521432163322e+02	2.563341072183294e+00
2.930000e+08	  3	  3000	   326	2.023596500355487e-03	1.333521432163322e+02	3.009718308696517e+00
2.940000e+08	  3	  3000	  1161	1.976504461756448e-03	1.333521432163322e+02	3.460121275690386e+00
2.950000e+08	  3	  3000	  1004	1.501267681201510e-03	1.333521432163322e+02	3.923543089039967e+00
2.960000e+08	  3	  3000	   225	1.139370373421310e-03	1.333521432163322e+02	4.379663178441835e+00
2.970000e+08	  3	  3000	  2616	1.594188025880801e-03	1.333521432163322e+02	4.826321888300586e+00
2.980000e+08	  3	  3000	  1901	1.906445182309606e-03	1.333521432163322e+02	5.277123227164775e+00
2.990000e+08	  3	  3000	     1	8.330470423060073e-06	1.333521432163322e+02	5.729929616242795e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  3	  3000	  2667	1.248300726107372e-03	1.333521432163322e+02	6.179630057512372e+00
3.010000e+08	  3	  3000	  1167	1.716671067321795e-03	1.333521432163322e+02	6.629888927878098e+00
3.020000e+08	  3	  3000	  1901	2.426874563475074e-03	1.333521432163322e+02	7.095419889264156e+00
3.030000e+08	  3	  3000	  1635	1.384282610462019e-03	1.333521432163322e+02	7.542637254550407e+00
3.040000e+08	  3	  3000	  2460	1.694863588847818e-03	1.333521432163322e+02	7.986439214524979e+00
3.050000e+08	  3	  3000	  2445	2.010060720511284e-03	1.333521432163322e+02	8.424699357605977e+00
3.060000e+08	  3	  3000	   208	1.726707940971878e-03	1.333521432163322e+02	8.850081587912332e+00
3.070000e+08	  3	  3000	  2071	1.608339708376822e-03	1.333521432163322e+02	9.285927786351188e+00
3.080000e+08	  3	  3000	   358	1.882268606388280e-03	1.333521432163322e+02	9.719165875504189e+00
3.090000e+08	  3	  3000	     3	6.379529851435004e-06	1.333521432163322e+02	1.014954133354269e+01
3.100000e+08	  3	  3000	  2826	1.298186637462453e-03	1.333521432163322e+02	1.056631806919013e+01
3.110000e+08	  3	  3000	  2777	1.618343136511630e-03	1.333521432163322e+02	1.097692274622415e+01
3.120000e+08	  3	  3000	  2539	1.245529797637935e-03	1.333521432163322e+02	1.140507945014464e+01
3.130000e+08	  3	  3000	   543	1.901546455623466e-03	1.333521432163322e+02	1.183025900086204e+01
3.140000e+08	  3	  3000	  2414	9.543024706181101e-04	1.333521432163322e+02	1.225259675291596e+01
3.150000e+08	  3	  3000	  1804	2.270251302554002e-03	1.333521432163322e+02	1.265103071916404e+01
3.160000e+08	  3	  3000	   958	1.771734154240121e-03	1.333521432163322e+02	1.305312178887969e+01
3.170000e+08	  3	  3000	  2531	1.926157481292253e-03	1.333521432163322e+02	1.346917795101931e+01
3.180000e+08	  3	  3000	  2532	1.758385266114754e-03	1.333521432163322e+02	1.388657784407848e+01
3.190000e+08	  3	  3000	   309	1.722236508388153e-03	1.333521432163322e+02	1.430777112473988e+01
3.200000e+08	  3	  3000	  2761	9.974075052548510e-04	1.333521432163322e+02	1.473246632992434e+01
3.210000e+08	  3	  3000	  1608	2.658765482810212e-03	1.333521432163322e+02	1.515443402295866e+01
3.220000e+08	  3	  3000	     2	5.908190469839093e-06	1.333521432163322e+02	1.557648941735369e+01
3.230000e+08	  3	  3000	  2531	1.462822349875202e-03	1.333521432163322e+02	1.598059080561361e+01
3.240000e+08	  3	  3000	  1775	1.134462578205993e-03	1.333521432163322e+02	1.639245662395510e+01
3.250000e+08	  3	  3000	     2	6.764902772517313e-06	1.333521432163322e+02	1.681608975932208e+01
3.260000e+08	  3	  3000	   909	1.636445265335264e-03	1.333521432163322e+02	1.724554675991192e+01
3.270000e+08	  3	  3000	     2	7.564433903965666e-06	1.333521432163322e+02	1.767942760263029e+01
3.280000e+08	  3	  3000	  2590	1.428447530401683e-03	1.333521432163322e+02	1.813186596133414e+01
3.290000e+08	  3	  3000	  2888	1.547564598957761e-03	1.333521432163322e+02	1.858755342007757e+01
3.300000e+08	  3	  3000	     3	7.793170170348224e-06	1.333521432163322e+02	1.902322002527686e+01
3.310000e+08	  3	  3000	  2831	1.413238464514549e-03	1.333521432163322e+02	1.946115514243797e+01
3.320000e+08	  3	  3000	  1208	2.053992291245313e-03	1.333521432163322e+02	1.989515693975403e+01
3.330000e+08	  3	  3000	  2256	2.190231138148153e-03	1.333521432163322e+02	2.024223802331169e+01
3.340000e+08	  3	  3000	  2089	1.031673355734174e-03	1.333521432163322e+02	2.067892138518868e+01
3.350000e+08	  3	  3000	  1476	1.132757146325892e-03	1.333521432163322e+02	2.111453845322953e+01
3.360000e+08	  3	  3000	     2	7.483374156749642e-06	1.333521432163322e+02	2.154848353836091e+01
3.370000e+08	  3	  3000	  2144	1.818627139637562e-03	1.333521432163322e+02	2.198803091831967e+01
3.380000e+08	  3	  3000	  1476	1.565308210743498e-03	1.333521432163322e+02	2.241137339654249e+01
3.390000e+08	  3	  3000	  2033	1.442328060083934e-03	1.333521432163322e+02	2.285094708750846e+01
3.400000e+08	  3	  3000	  2954	1.471809687961156e-03	1.333521432163322e+02	2.328793009545145e+01
3.410000e+08	  3	  3000	  1465	1.341461126196947e-03	1.333521432163322e+02	2.372787064273056e+01
3.420000e+08	  3	  3000	   172	2.932878747644022e-03	1.333521432163322e+02	2.419679473521230e+01
3.430000e+08	  3	  3000	     1	7.743495053957443e-06	1.333521432163322e+02	2.464656010028438e+01
3.440000e+08	  3	  3000	  2461	1.893269657366071e-03	1.333521432163322e+02	2.508432877519993e+01
3.450000e+08	  3	  3000	  1557	1.353317406801321e-03	1.333521432163322e+02	2.552203009514117e+01
3.460000e+08	  3	  3000	  2752	1.175096928387021e-03	1.333521432163322e+02	2.599006796549450e+01
3.470000e+08	  3	  3000	  2247	1.940157399362343e-03	1.333521432163322e+02	2.644561560584962e+01
3.480000e+08	  3	  3000	  2971	1.128462002723893e-03	1.333521432163322e+02	2.688039032085612e+01
3.490000e+08	  3	  3000	   791	1.262426589030739e-03	1.333521432163322e+02	2.731205996247968e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  3	  3000	   994	1.106126176454331e-03	1.333521432163322e+02	2.772566770474110e+01
3.510000e+08	  3	  3000	     1	5.978728007421334e-06	1.333521432163322e+02	2.812619187654785e+01
3.520000e+08	  3	  3000	  1305	1.614926484650732e-03	1.333521432163322e+02	2.855336800366598e+01
3.530000e+08	  3	  3000	  1424	2.297865675591858e-03	1.333521432163322e+02	2.898610213385253e+01
3.540000e+08	  3	  3000	  2594	8.784310876794303e-04	1.333521432163322e+02	2.942224043551660e+01
3.550000e+08	  3	  3000	   103	1.549582991166923e-03	1.333521432163322e+02	2.984095388972447e+01
3.560000e+08	  3	  3000	   748	1.437751952293024e-03	1.333521432163322e+02	3.022562375619478e+01
3.570000e+08	  3	  3000	  2395	1.553314846210145e-03	1.333521432163322e+02	3.065693797907042e+01
3.580000e+08	  3	  3000	     2	7.848995172040745e-06	1.333521432163322e+02	3.109191805181127e+01
3.590000e+08	  3	  3000	     2	1.826549168773166e-06	1.333521432163322e+02	3.149582898714795e+01
3.600000e+08	  3	  3000	  2189	2.235002134334634e-03	1.333521432163322e+02	3.179621281438600e+01
3.610000e+08	  3	  3000	  2463	1.496020739158635e-03	1.333521432163322e+02	3.222980580120858e+01
3.620000e+08	  3	  3000	     1	7.610513033572964e-06	1.333521432163322e+02	3.266780734851928e+01
3.630000e+08	  3	  3000	  2223	1.483505861254871e-03	1.333521432163322e+02	3.311163040484863e+01
3.640000e+08	  3	  3000	  1285	1.479283662605225e-03	1.333521432163322e+02	3.357618402604975e+01
3.650000e+08	  3	  3000	  1380	2.328464692189745e-03	1.333521432163322e+02	3.403405135364629e+01
3.660000e+08	  3	  3000	  2585	1.557802652661831e-03	1.333521432163322e+02	3.448087413828978e+01
3.670000e+08	  3	  3000	  1064	1.982544134642582e-03	1.333521432163322e+02	3.492198619656111e+01
3.680000e+08	  3	  3000	     2	1.218042415866393e-05	1.333521432163322e+02	3.540401131128205e+01
3.690000e+08	  3	  3000	  1478	2.090407847530609e-03	1.333521432163322e+02	3.584871831721583e+01
3.700000e+08	  3	  3000	  1729	1.621786647658611e-03	1.333521432163322e+02	3.629355993691451e+01
3.710000e+08	  3	  3000	   387	1.838999532844030e-03	1.333521432163322e+02	3.673720907244730e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[387]	= 1.155477e-02
E_error	= 4.404431607548511e+04
L_error	= 4.267032197522872e+20
dE_correct	= 0.000000000000000e+00
step	= 3.710000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14199.652278[s]
user time	= 42551.712000[s]
system time	= 0.588000[s]
Execution Time	(total	= 1.419965e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.419965e+04 [s]	100.00 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.710000e+08	  3	  3000	   387	1.838999532844030e-03	1.333521432163322e+02	3.673720907244730e+01
3.720000e+08	  3	  3000	   892	1.671884750853413e-03	1.333521432163322e+02	3.717285058482962e+01
3.730000e+08	  3	  3000	  2213	1.129177355269742e-03	1.333521432163322e+02	3.760941586420246e+01
3.740000e+08	  3	  3000	  2311	1.821635287192881e-03	1.333521432163322e+02	3.803292101600643e+01
3.750000e+08	  3	  3000	  1811	2.236496921668846e-03	1.333521432163322e+02	3.847429746261248e+01
3.760000e+08	  3	  3000	  1346	1.502833484363107e-03	1.333521432163322e+02	3.891762412318460e+01
3.770000e+08	  3	  3000	  1195	1.749336237409405e-03	1.333521432163322e+02	3.935880116858921e+01
3.780000e+08	  3	  3000	   536	2.509189940407482e-03	1.333521432163322e+02	3.981735122934186e+01
3.790000e+08	  3	  3000	   487	1.270247081073098e-03	1.333521432163322e+02	4.029845009658762e+01
3.800000e+08	  3	  3000	  2907	1.294291537057496e-03	1.333521432163322e+02	4.074871155219558e+01
3.810000e+08	  3	  3000	  1387	2.178931176893739e-03	1.333521432163322e+02	4.119432829073673e+01
3.820000e+08	  3	  3000	  1771	1.711812883494559e-03	1.333521432163322e+02	4.163992532987436e+01
3.830000e+08	  3	  3000	  2357	1.863681403685866e-03	1.333521432163322e+02	4.208490963070407e+01
3.840000e+08	  3	  3000	  1542	1.783962148190273e-03	1.333521432163322e+02	4.252893470743657e+01
3.850000e+08	  3	  3000	     2	7.588746950089120e-06	1.333521432163322e+02	4.297115081723163e+01
3.860000e+08	  3	  3000	  1850	1.717676635617013e-03	1.333521432163322e+02	4.342218551777825e+01
3.870000e+08	  3	  3000	  1632	1.043899123096785e-03	1.333521432163322e+02	4.382508728508269e+01
3.880000e+08	  3	  3000	     2	7.184174385387930e-06	1.333521432163322e+02	4.422970574478241e+01
i=1	axis=-1.190154e-06 < 0 hyperbola orbit.
i=1	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	inc is nan.
i=1	omega is nan.
i=1	Omega is nan.
i=2	axis=-2.864477e-06 < 0 hyperbola orbit.
i=2	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	inc is nan.
i=2	omega is nan.
i=2	Omega is nan.
i=3	axis=-3.909321e-06 < 0 hyperbola orbit.
i=3	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	inc is nan.
i=3	omega is nan.
i=3	Omega is nan.
3.890000e+08	  3	  3000	     1	8.294991595517559e-06	1.778279410038919e+02	1.952111432994885e-01
3.900000e+08	  3	  3000	   820	1.447247997051316e-03	1.778279410038919e+02	6.443397292685831e-01
3.910000e+08	  3	  3000	  2103	1.294861872267362e-03	1.778279410038919e+02	1.102732039991486e+00
t_sys = 1.791777e+02 [yr]	i = 1924	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
3.920000e+08	  3	  3000	   909	2.091676967602305e-03	1.778279410038919e+02	1.554180718424021e+00
3.930000e+08	  3	  3000	    36	1.588630309633652e-03	1.778279410038919e+02	2.000045391982124e+00
3.940000e+08	  3	  3000	   871	1.528333603134069e-03	1.778279410038919e+02	2.445689547744116e+00
3.950000e+08	  3	  3000	  2361	2.095978265231747e-03	1.778279410038919e+02	2.891309010329741e+00
3.960000e+08	  3	  3000	     1	8.107842364314450e-06	1.778279410038919e+02	3.330258906007890e+00
3.970000e+08	  3	  3000	   517	1.342681033500548e-03	1.778279410038919e+02	3.769316771222229e+00
3.980000e+08	  3	  3000	     3	7.866042765551505e-06	1.778279410038919e+02	4.207281820355461e+00
3.990000e+08	  3	  3000	     3	7.927514085160965e-06	1.778279410038919e+02	4.645164793240179e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  3	  3000	  1494	1.288106326917831e-03	1.778279410038919e+02	5.076249478464010e+00
4.010000e+08	  3	  3000	   775	1.152412323975936e-03	1.778279410038919e+02	5.411736224395010e+00
4.020000e+08	  3	  3000	  2262	1.565182896707435e-03	1.778279410038919e+02	5.803115974450516e+00
4.030000e+08	  3	  3000	   400	1.122678949799192e-03	1.778279410038919e+02	6.236958693447813e+00
4.040000e+08	  3	  3000	   873	1.488066748806472e-03	1.778279410038919e+02	6.679124752955933e+00
4.050000e+08	  3	  3000	  1699	1.116374439674305e-03	1.778279410038919e+02	7.146417336511297e+00
4.060000e+08	  3	  3000	     1	7.026582789113573e-06	1.778279410038919e+02	7.588120722394680e+00
4.070000e+08	  3	  3000	  1892	1.076394595326517e-03	1.778279410038919e+02	8.032708583797064e+00
4.080000e+08	  3	  3000	  2392	1.570923762353905e-03	1.778279410038919e+02	8.474344868366565e+00
4.090000e+08	  3	  3000	  2817	3.068704247767787e-03	1.778279410038919e+02	8.938586940140665e+00
4.100000e+08	  3	  3000	     3	9.260891581700759e-06	1.778279410038919e+02	9.392906331312721e+00
4.110000e+08	  3	  3000	  2411	1.000173291664453e-03	1.778279410038919e+02	9.844665667004678e+00
4.120000e+08	  3	  3000	  2727	1.247195689220585e-03	1.778279410038919e+02	1.029440516848322e+01
4.130000e+08	  3	  3000	  2239	1.672724547648717e-03	1.778279410038919e+02	1.074328917344140e+01
4.140000e+08	  3	  3000	     3	9.631597251674932e-06	1.778279410038919e+02	1.119896574446133e+01
4.150000e+08	  3	  3000	  2650	1.538700206721339e-03	1.778279410038919e+02	1.164637572940580e+01
4.160000e+08	  3	  3000	  2880	2.258057263134043e-03	1.778279410038919e+02	1.208864982036158e+01
4.170000e+08	  3	  3000	   872	1.573434522801081e-03	1.778279410038919e+02	1.252669633662694e+01
4.180000e+08	  3	  3000	     3	5.273960879202057e-06	1.778279410038919e+02	1.293737590376642e+01
4.190000e+08	  3	  3000	   352	1.734351995675565e-03	1.778279410038919e+02	1.336370874471599e+01
4.200000e+08	  3	  3000	   973	1.462302782739123e-03	1.778279410038919e+02	1.380370628175595e+01
4.210000e+08	  3	  3000	  1378	1.352412651101083e-03	1.778279410038919e+02	1.425984707888459e+01
4.220000e+08	  3	  3000	  2110	1.754215320027342e-03	1.778279410038919e+02	1.470898779454092e+01
4.230000e+08	  3	  3000	     1	7.937329171239571e-06	1.778279410038919e+02	1.515047576397009e+01
4.240000e+08	  3	  3000	  1977	1.288057371271064e-03	1.778279410038919e+02	1.559092198617339e+01
4.250000e+08	  3	  3000	   134	1.861741701597865e-03	1.778279410038919e+02	1.603807406740853e+01
t_sys = 1.940291e+02 [yr]	i = 849	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.260000e+08	  3	  3000	  2232	1.240756349919696e-03	1.778279410038919e+02	1.648835118033265e+01
4.270000e+08	  3	  3000	  1332	1.229149122637751e-03	1.778279410038919e+02	1.695152364555826e+01
4.280000e+08	  3	  3000	  2218	2.291807307631932e-03	1.778279410038919e+02	1.740637265509213e+01
4.290000e+08	  3	  3000	     1	7.023587287364103e-06	1.778279410038919e+02	1.785311930729179e+01
4.300000e+08	  3	  3000	  1610	2.377491849929829e-03	1.778279410038919e+02	1.827871207946778e+01
